q_mods,case_id,method,qerror,feedback_residual_mean,feedback_residual_max,stage1_ms,projection_ms,total_ms
10,sim_case_0004,stale,2.4997806393160125,0.15083894536622863,0.7374879293522685,0.0,0.0,0.0
10,sim_case_0004,fresh,1.0,0.05514217753988887,0.23479173718636193,0.0,0.0,0.0
10,sim_case_0004,oasis_no_proj,1.1823617361721792,0.05437183239965489,0.23522224481577902,1.0462920181453228,0.0,1.0462920181453228
10,sim_case_0004,isomer,1.289002101551332,0.06932340817880105,0.2284641436987921,0.0,63.378040911629796,63.378040911629796
10,sim_case_0004,oasis_full,1.242842606936529,0.052117067673779785,0.24138589811975053,1.0462920181453228,61.66920904070139,62.71550105884671
10,sim_case_0004,oasis_fast_iter_25,1.242842606936529,0.052117067673779785,0.24138589811975053,1.0462920181453228,10.516374954022467,11.56266697216779
10,sim_case_0004,oasis_fast_iter_50,1.242842606936529,0.052117067673779785,0.24138589811975053,1.0462920181453228,17.90279196575284,18.949083983898163
10,sim_case_0004,oasis_fast_iter_100,1.242842606936529,0.052117067673779785,0.24138589811975053,1.0462920181453228,32.97999990172684,34.026291919872165
10,sim_case_0005,stale,5.163550494459866,0.18034905271424645,0.5162879267541108,0.0,0.0,0.0
10,sim_case_0005,fresh,1.0,0.03781857800551171,0.23265902791210136,0.0,0.0,0.0
10,sim_case_0005,oasis_no_proj,1.1688797326339921,0.038898565417307976,0.23567188591008148,1.0166249703615904,0.0,1.0166249703615904
10,sim_case_0005,isomer,1.58853432167325,0.022069747140093746,0.1060703114949979,0.0,75.86362503934652,75.86362503934652
10,sim_case_0005,oasis_full,1.2435696539023495,0.028888394709862635,0.18277105736570798,1.0166249703615904,75.13295800890774,76.14958297926933
10,sim_case_0005,oasis_fast_iter_25,1.2435696539023495,0.028888394709862635,0.18277105736570798,1.0166249703615904,8.441540994681418,9.458165965043008
10,sim_case_0005,oasis_fast_iter_50,1.2435696539023495,0.028888394709862635,0.18277105736570798,1.0166249703615904,25.347375078126788,26.36400004848838
10,sim_case_0005,oasis_fast_iter_100,1.2435696539023495,0.028888394709862635,0.18277105736570798,1.0166249703615904,41.697290958836675,42.713915929198265
10,sim_case_0006,stale,3.8914152177420704,0.08413563040867418,0.27096312553136104,0.0,0.0,0.0
10,sim_case_0006,fresh,1.0,0.06465757246840237,0.20711155484368926,0.0,0.0,0.0
10,sim_case_0006,oasis_no_proj,1.7903510920149148,0.06968847669541683,0.2411845626834046,0.9803340071812272,0.0,0.9803340071812272
10,sim_case_0006,isomer,1.9990252896358316,0.027736082982306783,0.08498238253802792,0.0,106.98591696564108,106.98591696564108
10,sim_case_0006,oasis_full,1.9483979043374113,0.03432084042459762,0.1180955031076539,0.9803340071812272,108.10150008182973,109.08183408901095
