q_mods,case_id,n_obs,n_constraints,hard_active_suffix_len,n_old,n_old_consistent,n_old_conflicted,max_conflict,mean_conflict_old,signed_resid_old,signed_resid_recent,qerr_hard,kl_hard,l1_to_hard_hard,feedresid_hard,qerr_soft_full,kl_soft_full,l1_to_hard_soft_full,feedresid_soft_full,qerr_soft_recent,kl_soft_recent,l1_to_hard_soft_recent,feedresid_soft_recent,qerr_soft_conflict,kl_soft_conflict,l1_to_hard_soft_conflict,feedresid_soft_conflict,dqerr_soft_full_vs_hard,dqerr_soft_recent_vs_hard,dqerr_soft_conflict_vs_hard,dqerr_conflict_vs_recent
1,sim_case_0020,16.0,16.0,4.0,8.0,7.0,1.0,0.1111913230764186,0.03285088940323147,0.03714086237937015,0.01840942465493849,1.2649722929250191,0.038542745155064215,0.0,0.02898754951769867,1.24051816813388,0.1066917211542846,0.021242333569703745,0.020110378146658083,1.1674330778563642,0.06508519424449832,0.02092015472857472,0.026402311439893245,1.1654593562917963,0.07235057558778775,0.01813687052318955,0.024800405972088227,0.024454124791139176,0.09753921506865493,0.0995129366332228,0.0019737215645678763
1,sim_case_0021,16.0,16.0,10.0,8.0,4.0,4.0,0.13151802318309924,0.05796782512358373,0.028158330404496397,0.02738429332030235,1.223652831057439,0.08413530738536337,0.0,0.03517625816725022,1.149534552932681,0.0759732941062456,0.026063393495965856,0.02579650452872692,1.1686032313526187,0.0627409745246647,0.02860081682627287,0.03737019909808755,1.1390710227379293,0.08027228587653491,0.030553075712568226,0.03492340314482177,0.07411827812475802,0.05504959970482037,0.08458180831950979,0.029532208614689415
1,sim_case_0022,16.0,16.0,4.0,8.0,6.0,2.0,0.08101499999999999,0.02753516351350105,0.016159856800179236,0.034461341013098244,1.2905511156880387,0.07652656924328047,0.0,0.03837566959523832,1.249505950147016,0.013301107641276493,0.035638275163372035,0.02468208650170011,1.2049604984596884,0.02670461744953015,0.03994944726036129,0.026115732214858373,1.2451285300660817,0.015091589805296332,0.035980845700942767,0.024686082280844533,0.041045165541022666,0.08559061722835026,0.045422585621957,-0.04016803160639326
1,sim_case_0023,8.0,8.0,8.0,0.0,0.0,0.0,6.534974835028379e-05,0.0,0.0,0.027427243452348458,1.2075254067685777,0.06168596176952478,0.0,0.02197855821024184,1.2664751717059481,0.026721084062562614,0.007191501531642003,0.026307142731359492,1.2664751717059481,0.026721084062562614,0.007191501531642003,0.026307142731359492,1.2664751717059481,0.026721084062562614,0.007191501531642003,0.026307142731359492,-0.058949764937370475,-0.058949764937370475,-0.058949764937370475,0.0
1,sim_case_0024,16.0,16.0,4.0,8.0,5.0,3.0,0.13138109912126067,0.04566063507032677,-0.018228856628242817,0.04952703372374839,1.2289497039584585,0.09741342013144817,0.0,0.02827330176058902,1.0998316857829464,0.14189117076091506,0.01869400665590024,0.013975289031186961,1.2207897579335232,0.08598057182970167,0.0035482245050987315,0.030320054195686317,1.2187841084495,0.08876092331154911,0.0026410803090153004,0.029611483805152872,0.12911801817551205,0.008159946024935305,0.01016559550895857,0.002005649484023264
1,sim_case_0025,14.0,14.0,6.0,6.0,3.0,3.0,0.1781519820917863,0.067576311557613,-0.017689239874398098,0.04248737488924118,1.3589143073076007,0.3062051744955114,0.0,0.03529373265532935,1.209014538638994,0.14847954465327257,0.05397314587955925,0.02342351282973627,1.271163301128052,0.1554976766070472,0.02460156356069865,0.03569391122828246,1.277407554719358,0.16409666613334503,0.020652042846841728,0.0356790937793714,0.14989976866860655,0.08775100617954856,0.08150675258824269,-0.0062442535913058705
1,sim_case_0026,16.0,16.0,4.0,8.0,3.0,5.0,0.08155040242147771,0.04700605650163203,0.03929822786145546,0.012149686625444144,1.0725132398768031,0.02857183691417839,0.0,0.03089709820036324,1.1155762508001585,0.06006435956376374,0.020272138105413954,0.021045778994708213,1.0904459497265695,0.017275259811745266,0.011868767640185395,0.029661462401092742,1.0971465790514598,0.028093376581361556,0.01508520493805244,0.026167305624905095,-0.043063010923355405,-0.01793270984976636,-0.02463333917465671,-0.00670062932489035
1,sim_case_0027,15.0,15.0,5.0,7.0,4.0,3.0,0.13251485420361148,0.055657806146796926,0.03413983678697972,0.02006806816252038,1.1390584791710068,0.039096585407393344,0.0,0.04223859820456482,1.1261358456840118,0.04026373654523835,0.04135873139596466,0.02829498591041178,1.0979904243519136,0.0429805341187965,0.017158859892995086,0.03183348110903587,1.1074053805890918,0.04993091099464064,0.02115501333257601,0.028216202869359646,0.012922633486994961,0.04106805481909315,0.03165309858191501,-0.00941495623717814
1,sim_case_0028,12.0,12.0,11.0,4.0,2.0,2.0,0.064494170752666,0.03696849727240065,0.028826248717791624,0.01428300172361319,1.24621539251208,0.030647472353667216,0.0,0.018858041631590116,1.215116659217181,0.03362290005846697,0.010813767213897188,0.019020282143403847,1.2011579938478112,0.04767648025544273,0.008398195128333123,0.018020623330215032,1.1766498482140788,0.04646218803948078,0.006259027300906457,0.01770888608377465,0.031098733294899095,0.04505739866426883,0.06956554429800121,0.02450814563373238
1,sim_case_0029,12.0,12.0,12.0,4.0,3.0,1.0,0.05145418574056893,0.020026457591465825,-0.006941379500934113,0.010488384945421746,1.0837172716390167,0.08998087251342772,0.0,0.01221556582314684,1.0969038111666087,0.08284207262372528,0.004084782561162321,0.014204990443086535,1.1555175466128802,0.07916130065805534,0.0110416365520248,0.01788703517652868,1.1339787170780486,0.08674212505670686,0.009050311064106744,0.016122668683858293,-0.013186539527592078,-0.07180027497386354,-0.05026144543903199,0.02153882953483155
